date,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 5-24,ILITOTAL,NUM. OF PROVIDERS,RESIDUALS,OT
2018-12-18 00:00:00,1.24448,1.3881,4469,5678,16001,2224,4860.847911117133,1152730
2018-12-25 00:00:00,1.3379,1.49515,4981,6121,17453,2211,23003.691418509465,1167311
2019-01-01 00:00:00,1.49002,1.50284,6219,7658,21916,2912,295897.9975019966,1458307
2019-01-08 00:00:00,1.59192,1.59764,6550,7638,22954,2942,-30026.64992363541,1436748
2019-01-15 00:00:00,1.72572,1.73931,7287,8292,24886,2966,-17889.238144578645,1430800
2019-01-22 00:00:00,1.83419,1.86039,7892,9349,27419,2997,31582.76488927123,1473831
2019-01-29 00:00:00,2.04008,2.01412,8658,10068,28910,3005,-33577.24197994452,1435369
2019-02-05 00:00:00,2.39351,2.36364,10557,12551,34586,3022,7013.863447980955,1463253
2019-02-12 00:00:00,2.63251,2.64428,11446,13671,37732,2991,-45504.206707548816,1426928
2019-02-19 00:00:00,2.89941,2.97387,12716,17058,44161,2987,32875.889469194924,1484969
2019-02-26 00:00:00,3.41501,3.4538900000000003,14444,14821,44044,2993,-199073.4820990441,1275199
2019-03-05 00:00:00,3.2579,3.31281,13852,16397,48904,2995,131600.11223403155,1476208
2019-03-12 00:00:00,3.94308,3.86928,14728,21877,56444,2958,16938.772392754676,1458774
2019-03-19 00:00:00,5.06435,5.02613,18001,29182,71594,2926,-21232.34134188248,1424436
2019-03-26 00:00:00,7.061610000000001,7.15315,24097,34004,95757,2917,-106984.96391911386,1338669
2019-04-02 00:00:00,5.90066,6.21936,21594,23392,88731,2970,62694.63558801077,1426691
2019-04-09 00:00:00,4.9402,5.06711,15564,22756,75614,3002,86632.98979289527,1492251
2019-04-16 00:00:00,5.33135,5.35768,16587,29668,79783,2995,46392.63777933736,1489132
2019-04-23 00:00:00,6.07822,6.02274,18574,35275,90150,2997,37523.80879297457,1496826
2019-04-30 00:00:00,6.74724,6.8727100000000005,20299,44117,108307,2995,91946.8104404984,1575900
2019-05-07 00:00:00,6.80157,7.08558,20270,45513,111361,3005,40359.93499258347,1571657
2019-05-14 00:00:00,6.11292,6.220680000000001,17393,36909,95418,2969,28700.303007650888,1533883
2019-05-21 00:00:00,5.52513,5.619680000000001,15330,28531,80559,2984,-9344.41182305431,1433517
2019-05-28 00:00:00,5.12333,5.10268,13820,25490,74823,2947,85770.018447713,1466346
2019-06-04 00:00:00,5.26652,5.289280000000001,13888,26396,78779,2913,74742.99830203038,1489410
2019-06-11 00:00:00,5.66932,6.28745,14154,27756,89607,2847,-7593.041393858846,1425172
2019-06-18 00:00:00,6.3802900000000005,7.35285,10790,17512,78584,2810,-313210.9454691461,1068755
2019-06-25 00:00:00,4.916919999999999,6.22687,5129,8322,53142,2738,-219370.1023420973,853431
2019-07-02 00:00:00,3.78625,4.82995,2359,4852,36251,2696,-133450.89075970848,750546
2019-07-09 00:00:00,2.8012200000000003,3.47366,1496,3426,24974,2698,-64767.07915300748,718953
2019-07-16 00:00:00,2.12907,2.57391,1068,2667,18274,2679,-47704.15732167475,709970
2019-07-23 00:00:00,1.73315,2.02032,926,2317,15164,2663,23993.19624067319,750576
2019-07-30 00:00:00,1.40939,1.6211,864,2098,12821,2635,52281.42301323824,790883
2019-08-06 00:00:00,1.18657,1.35218,720,1883,11058,2624,47372.754476540606,817791
2019-08-13 00:00:00,1.11444,1.23805,788,1960,10480,2613,43016.24571253429,846493
2019-08-20 00:00:00,1.00711,1.07708,900,2221,11416,2963,231456.6721979431,1059901
2019-08-27 00:00:00,0.8898780000000001,0.887647,805,1893,9605,2946,55424.3178129521,1082074
2019-09-03 00:00:00,0.815858,0.8209780000000001,801,1967,9318,2925,77997.02000057232,1134988
2019-09-10 00:00:00,0.837779,0.814955,878,2139,9572,2899,69574.4083203678,1174543
2019-09-17 00:00:00,0.929189,0.951491,1005,2679,11866,2935,104881.70773511194,1247096
2019-09-24 00:00:00,1.13871,1.20333,1212,3487,15490,2892,74823.66008979455,1287264
2019-10-01 00:00:00,1.27591,1.38465,1394,3965,17826,2888,39550.77107183682,1287401
2019-10-08 00:00:00,1.34978,1.47371,1544,4092,20043,2913,86014.54544931976,1360037
2019-10-15 00:00:00,1.34436,1.43806,1657,4070,19250,2887,13465.71760403621,1338613
2019-10-22 00:00:00,1.22126,1.21924,1634,3554,16523,2948,20586.500631199684,1355190
2019-10-29 00:00:00,1.15381,1.1519,1608,3493,15514,2986,-15462.39706453099,1346820
2019-11-05 00:00:00,1.0649,1.05776,1570,3268,14103,2945,-21807.979622519808,1333292
2019-11-12 00:00:00,0.979173,0.980887,1587,3141,13131,2965,10439.70082041202,1338686
2019-11-19 00:00:00,0.967664,0.959772,1804,3263,12900,2923,8524.399685905548,1344069
2019-11-26 00:00:00,1.00158,0.972423,1864,3942,13138,2957,18578.698696256848,1351058
2019-12-03 00:00:00,0.917339,0.915323,1766,3574,12232,2907,-18834.102738936665,1336359
2019-12-10 00:00:00,1.02954,0.97981,1995,3806,13001,2894,51.31168924900703,1326890
2019-12-17 00:00:00,0.975797,0.956785,2068,3609,13005,2921,36189.51148681529,1359239
2019-12-24 00:00:00,1.0586,1.0348,2273,4311,14457,2919,49136.6026974821,1397083
2019-12-31 00:00:00,1.08369,1.0713,2460,4710,16493,3318,163179.858878833,1539527
2020-01-07 00:00:00,1.2079799999999998,1.18587,2553,5248,19156,3351,74083.87445902056,1615360
2020-01-14 00:00:00,1.10574,1.08922,2305,4611,17233,3335,6384.330327106873,1582135
2020-01-21 00:00:00,1.1882700000000002,1.14924,2445,4855,18150,3356,-401.5956100209151,1579306
2020-01-28 00:00:00,1.25309,1.18999,2517,4929,18607,3451,-12284.239549238237,1563623
2020-02-04 00:00:00,1.44223,1.33645,2727,5851,21401,3453,29777.295791139823,1601333
2020-02-11 00:00:00,1.48489,1.37774,2775,5546,22603,3423,70631.0097603791,1640587
2020-02-18 00:00:00,1.55053,1.42728,2689,5346,22695,3362,21101.6908510793,1590088
2020-02-25 00:00:00,1.60937,1.4964,2483,4579,21297,3366,-146166.43109507277,1423220
2020-03-03 00:00:00,1.56746,1.44898,2603,4868,22270,3368,-33883.33534005005,1536943
2020-03-10 00:00:00,1.52214,1.43002,2566,4721,22203,3386,-20337.982057947436,1552636
2020-03-17 00:00:00,1.50787,1.39865,2482,4278,20865,3325,-83691.45987712825,1491798
2020-03-24 00:00:00,1.55631,1.45757,2323,3563,19840,3329,-217024.7428803188,1361170
2020-03-31 00:00:00,1.5924,1.53951,2585,3934,22433,3307,-123860.78048343211,1457151
2020-04-07 00:00:00,1.4767,1.43551,2413,4546,22702,3336,-2440.756388042122,1581455
2020-04-14 00:00:00,1.29451,1.26458,2380,4055,19186,3313,-69606.69276005449,1517183
2020-04-21 00:00:00,1.2526,1.21119,2566,4049,18337,3338,-75656.38494185917,1513962
2020-04-28 00:00:00,1.10043,1.1221,2558,3937,16877,3344,-88239.35852375068,1504061
2020-05-05 00:00:00,1.17828,1.08335,2632,3997,16033,3310,-114814.76999626076,1479946
2020-05-12 00:00:00,1.02473,0.977093,2554,3726,14054,3260,-158589.52193396143,1438348
2020-05-19 00:00:00,0.990461,0.909742,2317,3143,12567,3261,-217400.44628416235,1381381
2020-05-26 00:00:00,0.862614,0.8613219999999999,2534,3525,13244,3271,-62618.036990932655,1537636
2020-06-02 00:00:00,0.839059,0.846722,2756,3528,12913,3258,-76267.30783868092,1525058
2020-06-09 00:00:00,0.895958,0.908885,3203,3778,13979,3254,-63934.57100145984,1538038
2020-06-16 00:00:00,0.910926,0.941625,3478,3796,14389,3177,-74076.85300577013,1528103
2020-06-23 00:00:00,0.946945,0.972185,3734,3818,14999,3066,-59124.4529775409,1542813
2020-06-30 00:00:00,0.963716,1.01376,3955,3843,15307,3027,-91313.37512514112,1509928
