date,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 5-24,ILITOTAL,NUM. OF PROVIDERS,RESIDUALS,residuals_36,residuals_48,residuals_60,OT
2012-12-25 00:00:00,1.24709,1.26179,2393,2963,7963,1364,48008.78972627781,45767.52755572426,48057.29719177517,57614.19944328303,631088
2013-01-01 00:00:00,1.15746,1.13249,2974,3769,9677,1960,224314.8309745229,221142.57571159897,222178.57979899703,226343.5952826589,854487
2013-01-08 00:00:00,1.27184,1.21121,3276,3925,10420,1990,-9568.854141135234,-14001.17130032892,-7329.579120352981,-448.97908161673695,860298
2013-01-15 00:00:00,1.31623,1.25682,3483,3880,10658,2018,-12309.054652283434,-17521.149214198813,-831.104799768771,-12168.19761708402,848016
2013-01-22 00:00:00,1.37444,1.37097,3930,4484,12036,2027,16480.682620852604,12561.843927922077,23404.128743700683,22395.88736144046,877917
2013-01-29 00:00:00,1.46781,1.42956,4045,4642,12502,2028,6533.115600617137,1658.2641215831973,13192.107536039082,16447.06802733289,874537
2013-02-05 00:00:00,1.5834,1.53588,4434,5062,13498,2017,-1591.9733340090606,-1420.6742640783775,5056.341536070686,13997.619128647842,878845
2013-02-12 00:00:00,1.60253,1.60267,4643,5000,13927,2054,-7714.150345198577,-7981.074694896,-5523.890376682975,3980.984311784501,868987
2013-02-19 00:00:00,1.72344,1.7326700000000002,4835,5579,15168,2012,-6757.604198300862,-9439.899705143296,-3615.649660822353,1134.591547249118,875411
2013-02-26 00:00:00,2.11076,2.09858,4937,4313,13975,2042,-203091.9468964918,-203800.64352339832,-200928.5110090949,-198073.6114344808,665926
2013-03-05 00:00:00,2.1708,2.21374,5549,6579,18920,2055,105327.90711605609,106052.13742170262,98334.02189817675,77054.02566247934,854664
2013-03-12 00:00:00,2.36971,2.4167400000000003,5501,7046,19398,2054,-6312.800226356252,-9153.683970959508,17472.64656124951,-5723.91182543803,802651
2013-03-19 00:00:00,3.15997,3.03071,6555,8406,24697,2009,673.0483513408108,10881.731930006295,-5954.991715844371,25414.75607001013,814891
2013-03-26 00:00:00,4.59053,4.38724,7814,7485,26988,2007,-187312.06095664625,-175533.60323808214,-171163.15257989708,-184489.24263583613,615148
2013-04-02 00:00:00,4.28195,4.2112,7488,6726,28654,2033,4884.585531424615,5300.079959807801,6103.123913604184,-34961.42234933027,680424
2013-04-09 00:00:00,3.5628800000000003,3.46492,6233,7881,28147,2059,102914.06829115318,88838.3304074062,135751.58778776124,62049.71371424955,812343
2013-04-16 00:00:00,3.36378,3.3169800000000005,6007,9517,28370,2049,70013.1398923921,74480.31829917163,61412.87612776191,73470.6099377214,855297
2013-04-23 00:00:00,3.39659,3.2407,5878,8858,25502,2062,-39300.94732167141,-16782.666253505857,-44872.0983273472,-18984.245845398284,786928
2013-04-30 00:00:00,3.11922,2.88598,5133,8714,23484,2051,6107.402950689197,5620.509519449901,-732.7896091595758,331.7287938572699,813726
2013-05-07 00:00:00,2.83572,2.6217200000000003,4729,7711,21085,2051,-8101.449505270692,-18113.11172345164,485.637422053609,-16575.126114429208,804244
2013-05-14 00:00:00,2.48484,2.3406700000000003,4210,6717,18195,2018,-16793.26209530933,-10318.264867168618,-14056.1793842786,-11827.425307324504,777340
2013-05-21 00:00:00,2.2741,2.12059,4250,6121,17234,2025,34822.63670921896,35144.54827572114,39775.563372802455,36242.02352708555,812700
2013-05-28 00:00:00,2.0724400000000003,1.91094,3953,5875,15914,1978,35334.95915214741,41656.230022905394,49736.33009266388,55314.83800563647,832786
2013-06-04 00:00:00,1.98207,1.9023,3775,5575,15044,1944,-27498.232320871204,-25821.996298481128,-18964.28520291124,-3594.387486243504,790831
2013-06-11 00:00:00,1.82441,1.76619,3616,5022,14024,1904,-118.23314527818002,5001.722087749396,5302.814600812271,8090.905410678242,794024
2013-06-18 00:00:00,1.82036,1.85791,3798,5611,14926,1922,19090.322626346955,19527.116951048025,26315.640134634334,20572.83018160681,803374
2013-06-25 00:00:00,1.75391,1.82094,3523,5812,14661,1887,6594.583816179889,9566.568883867469,13168.784826566,15679.555565133458,805133
2013-07-02 00:00:00,1.74542,1.83453,3582,5659,14637,1866,-1191.3851410362404,95.0760423091706,5415.736687121331,-35.64426657918375,797863
2013-07-09 00:00:00,1.6723599999999998,1.75446,3574,5587,14206,1845,22606.02773966815,27132.79797838721,27221.90969625034,24953.072720244527,809707
2013-07-16 00:00:00,1.51659,1.51636,3130,4279,11723,1810,-28174.02281851787,-29073.15261402156,-23288.72322496446,-21229.94075590151,773101
2013-07-23 00:00:00,1.4477799999999998,1.40334,2846,3770,10814,1771,-9916.658410462083,-9838.21815370873,-5813.013587566558,-6636.337992972811,770592
2013-07-30 00:00:00,1.29028,1.2593,2501,3591,9648,1746,2682.137627804652,5266.454647534178,9153.365775975282,2657.531488068984,766139
2013-08-06 00:00:00,1.37388,1.32482,2789,3615,9775,1714,-25990.407093242397,-23038.04911807028,-23444.5153702948,-23112.53438206913,737834
2013-08-13 00:00:00,1.34208,1.27576,2544,3256,9033,1660,-31465.46851539961,-27876.89771938522,-27330.99711440224,-26863.21372641541,708049
2013-08-20 00:00:00,1.34563,1.29483,2733,3068,8797,1570,-38616.20998840896,-42165.18350567855,-31456.892304222914,-41018.666404366726,679395
2013-08-27 00:00:00,1.21291,1.2261,2528,2459,7658,1554,-49196.30990827072,-48280.82093064592,-48106.99282908265,-47047.28121141379,624582
2013-09-03 00:00:00,1.19291,1.1453799999999998,2383,2349,7229,1461,-18760.76011007524,-22435.785634096246,-17251.279963627225,-22361.911792131606,631143
2013-09-10 00:00:00,1.14146,1.0678,2227,2181,6783,1461,17139.405361154,17623.819500624784,19484.246014223085,15879.261147694197,635233
2013-09-17 00:00:00,1.06503,1.07269,2159,2009,6369,1392,-41828.05156640324,-37583.96839060914,-41613.35203271511,-30800.592814211617,593740
2013-09-24 00:00:00,1.12669,1.01298,2049,1917,6038,1411,-1481.348934656009,-1404.3148215743713,-4566.2674779339,-6900.13826297503,596063
2013-10-01 00:00:00,0.947353,0.994705,1865,1688,5352,1388,-66751.86745898344,-67617.46677507786,-67876.15483197803,-69739.77835629543,538049
2013-10-08 00:00:00,0.944187,0.880862,1758,1623,5295,1394,42842.0605581922,40783.10737425822,40533.263055245625,28631.436726182237,601116
2013-10-15 00:00:00,0.934822,0.858173,1582,1621,5083,1376,11372.017104762725,12857.414627716991,16333.773637773467,12765.94916979014,592305
2013-10-22 00:00:00,0.8173600000000001,0.8051520000000001,1455,1450,4765,1372,805.6966188668739,5255.502486028592,1589.0485426887171,10371.086501644577,591814
2013-10-29 00:00:00,0.852792,0.8187810000000001,1450,1655,4942,1378,13259.636581661063,13850.41489311785,14453.544467460131,8657.340812019189,603580
2013-11-05 00:00:00,0.7469939999999999,0.7837350000000001,1460,1528,4744,1382,7150.068632293609,6017.458174164523,7836.235096329241,4641.606568489107,605307
2013-11-12 00:00:00,0.7610979999999999,0.8487030000000001,1528,1631,4980,1369,-18411.055821929243,-18938.16964060231,-14750.588665476884,-18856.22535373422,586778
2013-11-19 00:00:00,0.7676270000000001,0.8341459999999999,1569,1813,5305,1371,46337.71097999206,43309.52559656731,47222.26172972459,39643.600482743466,635980
2013-11-26 00:00:00,0.862176,0.905981,1684,2184,5799,1353,21416.80701776477,20285.69347209693,26501.78615409159,24077.201566875912,640080
2013-12-03 00:00:00,0.984907,1.04506,1753,2258,6050,1352,-53582.15400267637,-53515.79966442648,-54075.10675279377,-46619.29998678889,578913
2013-12-10 00:00:00,1.16287,1.16816,2300,3316,8130,1401,92697.10041647346,88977.18256285414,90400.5367743877,78026.76415178855,695966
2013-12-17 00:00:00,1.22731,1.27649,2535,3650,8888,1405,35383.97344973311,31288.666605611917,40239.35149383405,38113.52877126215,696282
2013-12-24 00:00:00,1.2071,1.29758,2522,3447,8874,1407,-10537.368086028728,-12536.005077541806,-11355.710270028443,3899.363874241128,683887
2013-12-31 00:00:00,1.16191,1.20612,2958,3994,10150,1937,153528.8830622438,147620.13049184775,148568.2940513488,140494.27002277423,841540
2014-01-07 00:00:00,1.30905,1.32485,3055,4437,10977,1960,-40518.85331386025,-45472.55182970944,-43065.46630451153,-49306.052083915565,828544
2014-01-14 00:00:00,1.3707200000000002,1.41192,3442,4728,11941,2000,7183.160893318593,3587.1343793853885,18730.892286342336,-8833.949300532811,845727
2014-01-21 00:00:00,1.43373,1.42547,3455,4955,12292,2008,16519.208658036543,17248.14044280909,26471.78029833513,21019.889863523887,862314
2014-01-28 00:00:00,1.42791,1.43909,3632,5102,12313,2053,-2335.757103838841,-6213.016032952,5919.403088361374,6228.891168843606,855608
2014-02-04 00:00:00,1.61605,1.61532,4277,5799,13853,2058,-7565.125456955633,-5761.8554431925295,-1991.3655581062196,3004.01179084566,857601
2014-02-11 00:00:00,1.65976,1.6647299999999998,4424,5816,14062,1997,-14194.820468692342,-16372.914354816312,-5799.320017989725,-283.1637213351205,844700
2014-02-18 00:00:00,2.05459,2.0058,4740,7322,16674,2058,-14196.21282470983,-18058.16874174378,-6351.1525285688695,2773.909973811474,831289
2014-02-25 00:00:00,2.53541,2.62227,5432,6848,17602,2067,-176121.89552076254,-174386.75447058654,-175515.27310417988,-170090.8943520676,671251
2014-03-04 00:00:00,2.54253,2.6074900000000003,6185,9106,22905,2097,153339.12531899707,154785.41409524623,155312.6500249824,123718.29129825102,878430
2014-03-11 00:00:00,3.60563,3.4178,7424,13050,29172,2069,22820.767058514408,17880.442176687997,48528.22529320838,44289.33907319419,853532
2014-03-18 00:00:00,4.90976,4.46555,9270,16418,37382,2016,-17224.96116822411,-4377.134905774845,-26630.679519229103,32393.720936225727,837119
2014-03-25 00:00:00,5.98221,6.11497,10363,13951,40533,1984,-183779.92195200687,-180102.23518361105,-173585.42594646593,-167735.0825041075,662849
2014-04-01 00:00:00,5.47421,5.3097900000000005,9732,9406,36891,1983,19884.48359709769,14162.071836502524,29440.92591068626,-46625.387421215884,694773
2014-04-08 00:00:00,4.2137400000000005,4.0789800000000005,7160,9589,31483,1958,51195.62975420151,39755.61507476028,59677.49204844341,9671.083216895233,771835
2014-04-15 00:00:00,4.21022,3.93762,7044,11966,31204,1971,13205.954335317248,10310.676878033788,-7494.36709601304,12822.486338289222,792459
2014-04-22 00:00:00,4.25968,4.15076,7840,13949,33221,1966,24320.824447194464,57878.76304762659,2897.0254393075597,45621.12951578363,800359
2014-04-29 00:00:00,3.97761,3.87899,7118,13159,30621,1955,-3607.7798574798503,-3479.160954972147,-10268.686438701698,9254.529901232105,789407
2014-05-06 00:00:00,3.634430000000001,3.45794,6656,12093,28151,1950,25530.103066286305,14069.725238797488,14673.873950146835,19185.41807753069,814097
2014-05-13 00:00:00,3.26527,3.06359,6429,10328,25218,1917,31602.84430044575,36432.02606404666,21410.29033052397,38315.02395301883,823153
2014-05-20 00:00:00,2.93083,2.82646,5537,8164,21109,1907,-58333.56655104493,-50919.62667799951,-61444.56668777892,-33590.31993582263,746836
2014-05-27 00:00:00,2.54474,2.3599,4823,7280,19178,1934,47037.44129299675,49269.579288681154,40264.96659860015,42213.40498927888,812660
2014-06-03 00:00:00,2.47227,2.33472,4639,7116,18441,1912,-4776.450428561075,4877.7868758189725,-1894.5232939185807,-4075.133124512387,789858
2014-06-10 00:00:00,2.35665,2.21286,4710,6748,17833,1907,23578.594705513213,37208.470594135695,20580.31635966443,33937.29157028033,805881
2014-06-17 00:00:00,2.17008,2.07619,4559,6084,16695,1883,4015.3867926661615,9562.540275400388,8784.24709880387,14493.50367376965,804117
2014-06-24 00:00:00,2.04297,2.01267,4418,6003,16122,1848,2223.6789129819954,1639.3839616405312,4503.773162403028,12276.316082497013,801027
2014-07-01 00:00:00,1.954,1.94192,4174,5623,14975,1819,-24180.99152709765,-22086.292953428347,-24654.11853427277,-17568.036702130223,771143
2014-07-08 00:00:00,1.72287,1.74809,3903,4634,13733,1820,9512.785880956915,11212.760903543907,6349.979782702751,8853.76850284345,785602
2014-07-15 00:00:00,1.53694,1.50367,3448,4214,12044,1813,23655.77478516952,26515.93393634935,27168.43211741734,22685.17492719984,800974
2014-07-22 00:00:00,1.38283,1.43494,3182,4011,10860,1768,-37034.43829346064,-34852.19549152127,-40807.98228961555,-31623.174845745903,756827
2014-07-29 00:00:00,1.46265,1.45673,3203,4280,11095,1753,-1871.196534486371,2638.5419766869163,-3243.967769275885,-1577.021388610592,761638
2014-08-05 00:00:00,1.38934,1.42836,3106,4079,10694,1735,-8447.229879345046,-6467.299972907407,-6940.262777664815,-8880.119541094173,748690
2014-08-12 00:00:00,1.3468,1.35297,2805,3641,9671,1688,-34758.140577476704,-33664.1315585,-32804.72915093624,-33693.615504825255,714799
2014-08-19 00:00:00,1.25452,1.33093,2754,3296,9024,1622,-41677.685437204666,-41194.23798811308,-41731.582665297086,-46832.50480087998,678023
2014-08-26 00:00:00,1.21636,1.28422,2593,2714,7913,1579,-63522.33483668638,-61565.28654935199,-62243.331229094765,-67027.37731113797,616171
2014-09-02 00:00:00,1.16734,1.13889,2211,2345,6946,1505,-26508.866891665035,-27177.61626517517,-26451.47512654529,-32871.34020689351,609891
2014-09-09 00:00:00,1.04654,1.10343,2109,2284,6744,1455,2949.824173860834,4284.22497023188,7745.0490856417455,987.0304228833412,611184
2014-09-16 00:00:00,0.943661,0.970748,1734,2046,5850,1459,3879.5890659769066,9959.421831490472,5742.025349536096,12130.341691351265,602628
2014-09-23 00:00:00,0.935046,0.998681,1897,1921,5913,1445,-16077.679121315943,-14035.390654479968,-16605.80693374353,-15458.460325587655,592081
2014-09-30 00:00:00,0.934726,0.978057,1678,1701,5232,1417,-54336.10090208636,-51162.57426053437,-52089.96934480162,-56376.49792063248,534938
2014-10-07 00:00:00,0.864118,0.866431,1546,1675,5116,1428,31366.863331305445,27858.336857341343,32927.38085767487,22774.198715033475,590468
2014-10-14 00:00:00,0.806535,0.827757,1487,1609,4870,1411,14502.437413590727,15811.36709245958,22138.90300328855,15317.25826694863,588337
2014-10-21 00:00:00,0.742747,0.7975720000000001,1383,1498,4626,1401,-2017.3746812696336,1251.0244893969502,888.2422481373651,9251.646519252216,580010
2014-10-28 00:00:00,0.737859,0.811221,1415,1459,4605,1352,-13983.404234782793,-13947.930649318268,-9920.162782995843,-13996.565710908151,567663
2014-11-04 00:00:00,0.743224,0.8211649999999999,1392,1590,4753,1364,16707.27385919448,15487.172870631912,19377.521942710504,14683.14919622778,578812
2014-11-11 00:00:00,0.805251,0.819435,1330,1667,4750,1340,2017.3999074897729,1118.55600288196,6078.445165423094,3269.435576467309,579668
2014-11-18 00:00:00,0.816943,0.8480409999999999,1429,1815,5173,1356,34468.70580764639,34315.57784102985,37432.48002399283,34160.09116318007,609994
2014-11-25 00:00:00,0.8145180000000001,0.888524,1687,2033,5648,1362,37188.44390183815,37124.54915318254,41642.12747728813,40514.60637668462,635661
2014-12-02 00:00:00,0.86067,0.962826,1636,2292,5963,1354,-4229.180540869944,-6803.521114806179,-2484.583620146732,2050.380716500804,619323
2014-12-09 00:00:00,0.886704,1.02252,1714,2169,5970,1349,-41156.4063181103,-45560.97933607234,-40548.01791009307,-45463.94781898777,583853
2014-12-16 00:00:00,1.00845,1.08392,1993,2744,7062,1369,56983.02886876755,53897.87977221527,54625.15487333003,39914.3703567544,651524
2014-12-23 00:00:00,1.06625,1.17724,2178,2947,7704,1367,23757.221853057737,20542.495358981192,27523.06492149248,24579.08925237844,654414
2014-12-30 00:00:00,1.05995,1.1716,2170,2746,7626,1332,14.618659620755352,-21.15400961297564,1338.5158167238114,7699.160743401386,650904
2015-01-06 00:00:00,1.22559,1.24325,2849,3693,10049,1963,162165.40176447504,157704.89789374196,159315.74395984842,154827.39147850685,808287
2015-01-13 00:00:00,1.31066,1.3234,3016,4007,10715,1976,-43489.64268946031,-45747.87060842,-43110.98668277857,-51020.01594013907,809660
2015-01-20 00:00:00,1.3711,1.40399,3263,4360,11584,1995,8239.580592791317,327.22147932462394,23862.45891025965,-13247.740572492476,825079
2015-01-27 00:00:00,1.39171,1.37629,3141,4148,11164,1999,-11635.987862047856,-12060.775862162816,869.4525951623218,-2534.021361371968,811165
2015-02-03 00:00:00,1.4371200000000002,1.46866,3563,4783,12423,2048,28695.730769671733,26378.85728419735,36902.40582817723,33166.406953172525,845875
2015-02-10 00:00:00,1.50165,1.533,3746,4725,12676,2028,-12760.881183332764,-10362.78584961989,-1242.3296741741942,233.0927774927113,826877
2015-02-17 00:00:00,1.59805,1.60841,3960,5076,13484,2023,6561.67578435922,5395.472914873506,17727.18718232494,19350.305868490483,838344
2015-02-24 00:00:00,1.89668,1.90047,3974,4073,12158,2000,-195749.4390772904,-196178.26075862,-186720.1147694547,-184025.07559232763,639738
2015-03-03 00:00:00,1.67728,1.73645,4469,5076,14617,2040,130420.17028392608,128393.59465673855,130085.34423756844,108380.49326016636,841777
2015-03-10 00:00:00,1.78296,1.81945,4575,5384,14986,2020,33413.29369220464,30267.921549966908,59643.36484506924,49665.22361157066,823657
2015-03-17 00:00:00,1.87336,1.96571,5135,5105,15396,2000,-35654.550956755644,-27393.92270583264,-34548.395009063184,11085.860809816862,783227
2015-03-24 00:00:00,2.32148,2.42021,5377,4317,14839,1978,-184082.1171237476,-182478.39803648705,-180453.67619802945,-173503.896233405,613128
2015-03-31 00:00:00,2.40991,2.41083,5700,4011,15679,1949,-27652.267926847213,-38509.05426863628,-31304.943140944462,-53446.0627643317,650356
2015-04-07 00:00:00,1.94328,1.98859,4775,4494,15654,2004,128741.69144960168,126196.58880577458,145316.8697978265,126190.86929499474,787192
2015-04-14 00:00:00,1.99796,1.98985,4574,5362,15517,2005,20331.772671639454,24253.51205223205,26843.75400083908,51957.57913772995,779809
2015-04-21 00:00:00,2.11829,2.1071,4804,5380,15661,2008,-25250.55663385673,-6345.448257280397,-39278.639452003175,-3874.933027858613,743249
2015-04-28 00:00:00,2.25112,2.19256,5088,6882,18143,2026,69932.65066038526,73293.41036579967,73131.48126978357,74112.29291634634,827482
2015-05-05 00:00:00,2.37116,2.3001400000000003,5135,7353,18944,2007,17822.268510841182,15029.712426043698,24782.620953062436,33391.46120418736,823602
2015-05-12 00:00:00,2.80035,2.67574,5645,8434,21774,2000,-3473.397024130681,2041.472045094008,-2732.2457882834133,15476.980256496696,813755
2015-05-19 00:00:00,3.16475,3.02427,5997,9325,24681,1993,4262.214283349109,8458.03378459427,7580.574488318874,7304.869511798839,816098
2015-05-26 00:00:00,3.15183,3.11328,6299,10127,26423,1956,33022.05831232027,35151.37334136979,41552.21509765682,28379.361460374785,848718
2015-06-02 00:00:00,3.3321,3.3278800000000004,6619,11415,28468,1952,26105.458149995426,25881.19217912713,26984.73123463732,27209.931354220607,855439
2015-06-09 00:00:00,3.5602400000000003,3.5918,6660,11856,30481,1922,-609.4922469415469,404.8247197188903,-2552.8262422865955,6029.199966228916,848628
2015-06-16 00:00:00,3.05479,3.09262,5574,9334,24894,1898,-33825.61149095744,-29224.645187553837,-28063.359812776675,-46731.61954377254,804948
2015-06-23 00:00:00,2.76732,2.78803,5187,8489,21940,1900,-21576.54735035181,-26713.380038623,-36869.91457371763,-50593.85397357948,786936
2015-06-30 00:00:00,2.44161,2.52371,4581,7392,19603,1832,-11577.78675868793,-10151.260025499854,-15324.111875901814,-17515.888261400745,776752
2015-07-07 00:00:00,2.03348,2.12928,3707,6403,16769,1813,18868.11331049318,24294.115001171245,27459.929267087835,20761.77075075812,787543
2015-07-14 00:00:00,1.98593,2.05142,3572,6595,16261,1805,21698.299657643423,26879.166159061715,17126.457378877094,18446.42029568064,792672
2015-07-21 00:00:00,1.91514,1.98957,3515,6357,15437,1774,-2796.150512585067,7765.900573817198,-2708.8463239205303,1287.404284519609,775895
2015-07-28 00:00:00,1.69968,1.7858,3157,5557,13836,1759,752.622833717498,3827.483760679839,5561.040434698691,2913.9246591702104,774777
2015-08-04 00:00:00,1.57635,1.60144,2772,4729,11870,1742,-27405.781936095445,-28961.408071728307,-22906.72922293353,-30083.85815334925,741210
2015-08-11 00:00:00,1.3935,1.4743,2871,4046,10707,1690,-20571.319560225005,-18583.45778500056,-19280.845005470328,-24837.466867375653,726244
2015-08-18 00:00:00,1.29941,1.42286,2688,3630,9798,1626,-32632.393729991047,-30975.5164154449,-25861.097814047946,-29334.586802072125,688612
2015-08-25 00:00:00,1.18379,1.38196,2612,3126,8787,1439,-58400.6619730409,-60430.46145879047,-53237.337233763305,-55632.76890832966,635835
2015-09-01 00:00:00,1.13723,1.33712,2545,2620,7997,1482,-26010.47145697009,-24606.741156539647,-25035.09946386772,-25747.58147465321,598077
2015-09-08 00:00:00,1.04118,1.13894,2293,2313,7201,1446,10126.685952815693,9463.728857924696,6924.170818405924,7048.952372264932,632252
2015-09-15 00:00:00,0.971814,1.09641,2189,2171,6768,1440,-4274.618783638929,-5076.543614679831,-1054.4797570961528,-7101.607468982111,617287
2015-09-22 00:00:00,0.8633059999999999,0.999559,2062,1905,6024,1402,-17116.738403427065,-13131.170647906372,-19169.068184551084,-10997.271648438298,602666
2015-09-29 00:00:00,0.8337969999999999,0.99095,1873,1810,5686,1382,-30790.49362337077,-32279.675177601748,-33108.09816575807,-35431.547228595824,573793
2015-10-06 00:00:00,0.784516,0.931253,1646,1641,5118,1379,-32649.796405620524,-33600.78073930612,-34387.86453329143,-40744.00298874371,549582
2015-10-13 00:00:00,0.7343270000000001,0.843118,1610,1599,5078,1392,41471.79419608158,41671.284790082485,39801.63449827768,28095.83439691481,602288
2015-10-20 00:00:00,0.6988449999999999,0.8402860000000001,1670,1621,5044,1388,16691.736176126753,18656.85671954369,21344.60913185368,19016.028875980992,600272
2015-10-27 00:00:00,0.7230989999999999,0.8300649999999999,1580,1624,4925,1393,-4128.965948708821,-2552.814287517104,-3093.470266064047,5054.222952216747,593327
2015-11-03 00:00:00,0.663501,0.790428,1455,1496,4596,1360,-17922.70971410314,-20227.55650981225,-16486.834558559698,-21226.6190680695,581457
2015-11-10 00:00:00,0.69276,0.8308260000000001,1512,1639,4868,1329,5813.028657545103,3606.31241076102,6578.299968991545,-1318.7118614361389,585923
2015-11-17 00:00:00,0.710029,0.8567959999999999,1644,1914,5265,1345,37799.40885243495,37769.38661228691,39388.24874203722,37207.73927623732,614499
2015-11-24 00:00:00,0.834232,1.00746,1848,2364,6260,1356,15805.890290156589,14799.443124411511,17034.91592361941,20664.22645893809,621362
2015-12-01 00:00:00,0.992621,1.0586799999999998,1815,2651,6504,1354,-2981.322540467023,-4662.183355231769,-2098.832062841626,-3502.359089999576,614349
2015-12-08 00:00:00,1.01605,1.10028,1883,2604,6623,1347,-18098.74440208671,-21788.112052067183,-20395.88155043044,-25924.745049720863,601938
2015-12-15 00:00:00,1.07169,1.1457,2026,3073,7639,1365,62526.01649786043,59657.967259178055,61936.13256371417,52655.11467699322,666755
2015-12-22 00:00:00,1.10163,1.2189,2341,3298,8229,1363,31542.488318878342,29773.82662151032,34331.94654247537,33520.14516238135,675119
2015-12-29 00:00:00,1.18841,1.31113,2413,3334,8505,1389,-17992.022062348668,-18038.39138127305,-21005.48337646865,-10380.845005818644,648678
2016-01-05 00:00:00,1.2019,1.27386,3110,4169,10864,1946,188181.1868945479,181941.2201725347,184181.97256660555,176050.9996928461,852842
2016-01-12 00:00:00,1.23108,1.29342,3207,4078,10997,1973,-18586.27511420345,-21959.322296667146,-14258.124691501376,-22768.344215626945,850228
2016-01-19 00:00:00,1.26796,1.33097,3564,4452,11926,1983,41205.89530039497,35371.31999206776,51855.43175579608,33274.46043196542,896035
2016-01-26 00:00:00,1.36298,1.42662,3786,4769,12648,2006,5452.715820589685,5280.083318859572,15517.66802235518,19843.8749561609,886570
2016-02-02 00:00:00,1.48535,1.57071,4314,5287,13790,1999,-14642.652795053087,-18158.57721462613,-11061.610806652112,-4074.0920688622864,877947
2016-02-09 00:00:00,1.55954,1.65146,4703,5193,14258,1990,-19590.249281496624,-22308.510741058155,-16064.548710763103,-14383.171346006566,863356
2016-02-16 00:00:00,1.64783,1.7330900000000002,4979,5610,15160,2000,2665.8023080051644,-3291.8242466112133,6685.675831267261,10883.231905456632,874739
2016-02-23 00:00:00,1.91275,2.03388,5032,4567,14208,2011,-179903.34997128823,-183871.2792314497,-179267.38279068156,-170651.919864667,698566
2016-03-01 00:00:00,1.81725,1.88331,5209,5655,16605,2001,114263.99816309533,112428.80341511022,108166.68115535087,88899.45496070583,881694
2016-03-08 00:00:00,1.91433,2.00292,5501,5812,16961,2013,16176.381287775352,14058.862421397236,32391.940022548195,23595.463584669866,846813
2016-03-15 00:00:00,2.21003,2.27731,5744,6724,18463,2000,-40694.70087348274,-29809.605193897733,-49921.31734266505,-3567.25577470439,810736
2016-03-22 00:00:00,2.73568,2.91465,6653,7469,21565,1977,-92158.99218658498,-94543.51350437722,-94819.22583613348,-97482.0141080256,739882
2016-03-29 00:00:00,3.36832,3.5491900000000003,7712,7144,24900,1928,-56900.64029407222,-57141.45348641952,-58053.72310144396,-72882.76033568266,701569
2016-04-05 00:00:00,3.09689,3.08102,6716,6786,24178,2024,72542.92087911337,71906.83945840457,82626.57559656061,58489.474257453694,784740
2016-04-12 00:00:00,3.07346,3.01875,6020,8843,24897,1997,19740.293645601603,13097.652188215638,20386.363147481577,14639.977687911249,824746
2016-04-19 00:00:00,3.51643,3.40446,6399,12147,28781,2029,41723.21701736958,54732.98220438999,26207.43148270098,39733.698311368586,845391
2016-04-26 00:00:00,3.8027,3.52869,6958,14073,31265,2021,47301.16641141183,62069.734490233706,40500.345404895255,52733.60507895006,886023
2016-05-03 00:00:00,4.5031300000000005,4.10665,7452,17482,36517,2024,20961.33051246591,18817.81191454572,15793.44874692068,29088.771683040308,889216
2016-05-10 00:00:00,5.06308,4.7551,8110,20150,42890,2027,18764.23425447615,17079.832182098995,16221.449277340202,24065.36076991842,901978
2016-05-17 00:00:00,4.8600900000000005,4.65163,7726,18692,41035,1967,726.1891211046604,9468.01735845115,8140.673036136897,-15209.267624984845,882163
2016-05-24 00:00:00,4.57916,4.57049,7649,17300,40124,1987,26305.957656249288,23803.163269102573,18679.18077660864,-918.9365539451828,877892
2016-05-31 00:00:00,3.55674,3.45522,6129,12394,30183,1995,18072.91342410515,24437.706469133496,26147.623270208016,8688.964414867805,873547
2016-06-07 00:00:00,3.50417,3.29505,5854,11552,28060,1971,-17129.391629020334,-19769.79951526888,-21232.72483761772,-21413.726669628173,851580
2016-06-14 00:00:00,3.21511,3.16426,5503,10084,25484,1958,-34265.05268862832,-23578.37887593964,-27089.369383512647,-20969.080633059377,805370
2016-06-21 00:00:00,3.10088,3.14433,5514,11503,27354,1940,53498.6286050285,60941.126888562925,62636.4248209527,48665.2456679577,869946
2016-06-28 00:00:00,2.79056,2.87936,5145,10149,24342,1899,8554.553287945222,9797.65648180514,13697.763097697289,6694.057703121449,845397
2016-07-05 00:00:00,2.38547,2.36977,4488,8178,19677,1906,-3826.712951299385,3467.0058497680584,-5079.086874403991,3266.922891971306,830332
2016-07-12 00:00:00,1.9703,1.93853,3909,5847,15548,1861,-29147.404024765245,-32980.20227354998,-32311.97076136165,-28390.789762108358,802052
2016-07-19 00:00:00,1.73442,1.64064,3306,4683,13006,1845,-6298.862235585111,-3612.546050503617,990.1037784829967,-15.771501044859178,792740
2016-07-26 00:00:00,1.56303,1.4752,2997,4497,11924,1846,16265.014858605457,20181.085356805477,19770.63417620852,20272.18901738315,808298
2016-08-02 00:00:00,1.4128,1.37755,2890,4105,10762,1795,-19210.113510790863,-11728.111273643211,-14307.946254282955,-13242.281435440527,781240
2016-08-09 00:00:00,1.27492,1.33771,2751,3831,10202,1767,-16070.27596620738,-12201.81839004648,-12483.24681196909,-10618.379870478762,762648
